id,name,artist,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3v9xlH6BpmRbqL7hgNJhfT,I Get Around (Mono),The Beach Boys,65,rock,0.39,0.625,9,-7.813,0,0.0537,0.36,0,0.0663,0.514,144.338,134387,4
48psxWnIVYCPUZJKiuDiEf,The Man Who Sold The World,Nirvana,69,rock,0.468,0.773,1,-8.93,0,0.0942,0.432,0.000132,0.275,0.4,114.773,260947,4
1ibXPHlgwayYg2p3Fjda5g,Sunday Morning,The Velvet Underground,62,rock,0.495,0.413,10,-13.116,0,0.0284,0.108,0.00227,0.0787,0.547,105.769,175813,4
225xvV8r1yKMHErSWivnow,I Don't Want to Miss a Thing,Aerosmith,78,rock,0.383,0.662,2,-5.162,1,0.0333,0.165,0,0.248,0.138,121.154,298760,4
4TmGtGkkmaoXRCvpOwDJoO,It's My Life,Bon Jovi,64,rock,0.546,0.931,0,-3.025,0,0.0507,0.0295,0.000017,0.366,0.527,120.01,224600,4
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take A Look At Me Now) - 2016 Remastered,Phil Collins,71,rock,0.58,0.498,1,-6.901,1,0.0277,0.198,0,0.132,0.111,116.271,206360,4
1Eolhana7nKHYpcYpdVcT5,Little Wing,Jimi Hendrix,72,rock,0.515,0.534,6,-8.045,1,0.0768,0.181,0.00278,0.0547,0.426,70.776,145747,4
7EmSPZ9f1AiLR9eVHNSI62,Brothers In Arms,Dire Straits,69,rock,0.413,0.296,8,-13.904,0,0.0277,0.531,0.5175,0.183,0.144,79.273,424000,4
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remastered Edition,Fleetwood Mac,78,rock,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remastered Version,David Bowie,74,rock,0.475,0.459,5,-10.261,1,0.0267,0.149,0.000001,0.381,0.537,100.113,254295,4
0iOZM63lendWRTTeKhZBSC,Mrs. Robinson,Simon & Garfunkel,75,rock,0.606,0.457,6,-14.035,0,0.0497,0.713,0.000025,0.0747,0.813,92.033,244027,4
5LOaKdW9D2Gl9neAN94NbR,Somewhere Only We Know,Keane,73,rock,0.445,0.59,9,-6.747,1,0.0258,0.0575,0.000011,0.0832,0.334,172.016,237547,4
373zqV0VLz9mnrSaY9kaiX,Isn't She Lovely,Stevie Wonder,65,rock,0.481,0.826,1,-6.974,0,0.0851,0.182,0.00352,0.324,0.819,118.679,394267,4
0uppYCG86ajpV2hSR3dJJ0,Give It Away,Red Hot Chili Peppers,74,rock,0.666,0.936,7,-9.919,1,0.0476,0.00244,0.086,0.153,0.776,91.577,282907,4
77wm0pMH1wLe2VnBcIEU2r,Run For Cover,The Killers,71,rock,0.464,0.955,10,-3.301,1,0.124,0.00148,0.00212,0.355,0.471,165.13,222147,4
2fppzoEYUXdfv1AhjXhW8P,The Little Things That Give You Away,U2,61,rock,0.52,0.443,1,-10.646,1,0.0359,0.0876,0.000024,0.0723,0.359,137.928,295427,4
1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,Linkin Park,72,rock,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108,205400,4
0BAjUM6V9P9g8rK83hVUTJ,The Unforgiven,Metallica,73,rock,0.54,0.584,7,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,386493,4
56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,The Clash,73,rock,0.796,0.872,9,-6.722,0,0.0573,0.287,0,0.284,0.866,129.894,222427,4
5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon,78,rock,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4
64yrDBpcdwEdNY9loyEGbX,21 Guns,Green Day,77,rock,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.381,0.416,159.779,321093,4
6wqJeItl3Vc3az4ZicSQAB,Before I Forget,Slipknot,75,rock,0.291,0.974,6,-2.997,0,0.171,0.0177,0.000005,0.381,0.348,134.724,278600,4
0GrHWVTDsaWcD4nrCGr7VE,Lost In Hollywood,System Of A Down,68,rock,0.295,0.797,8,-3.193,0,0.0301,0.598,0.000427,0.125,0.107,150.301,320693,4
27jdUE1EYDSXZqhjuNxLem,Magic,Coldplay,68,rock,0.738,0.483,6,-8.915,0,0.0403,0.0262,0.5175,0.106,0.355,93.458,285014,4
3FQCJI2t5LTbsRPfYVBSVB,Battle Symphony,Linkin Park,72,rock,0.653,0.839,10,-5.077,1,0.0685,0.0369,0,0.068,0.669,149.034,216281,4
6BQNJ0JFKh8sWjQLI6Zudi,Change The World,Eric Clapton,66,rock,0.721,0.558,9,-8.8,1,0.0246,0.492,0.00563,0.113,0.542,96.887,234867,4
249Z7XT6mf8B2zuI0RaeS0,Violent Pornography,System Of A Down,69,rock,0.458,0.958,6,-2.331,1,0.0854,0.0279,0,0.108,0.589,142.706,211333,4
3ZffCQKLFLUvYM59XKLbVm,Wake Me Up When September Ends,Green Day,79,rock,0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,285653,4
6NxsCnLeLd8Ai1TrgGxzIx,Bad Moon Rising,Creedence Clearwater Revival,73,rock,0.647,0.762,2,-5.856,1,0.0287,0.0599,0.000003,0.0705,0.93,89.837,141600,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,72,rock,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4
1by2yZWXqeTs4SRlBDsGov,Always Ascending,Franz Ferdinand,61,rock,0.442,0.92,7,-4.688,1,0.107,0.00196,0.000004,0.11,0.255,112.585,321413,4
54hdBH6z6hMBUpC9fAMs3s,James,MGMT,64,rock,0.515,0.898,8,-6.682,1,0.0291,0.123,0.38,0.199,0.778,113.983,232173,4
5PK1JCSdr34gWgzYHgt3Jq,Feeling Good,Muse,65,rock,0.345,0.418,7,-7.787,0,0.0316,0.299,0.000017,0.103,0.267,109.044,198800,3
3fjmSxt0PskST13CSdBUFx,Somewhere I Belong,Linkin Park,69,rock,0.451,0.951,1,-3.754,1,0.0645,0.00038,0.000002,0.261,0.442,162.065,213933,4
2kk3SLC5l5ZOIH8XX8OulY,Lights Of Home,U2,62,rock,0.614,0.7,2,-7.119,0,0.0329,0.0748,0,0.169,0.458,145.942,256893,4
650OeHTLxZAQmb4aEbGmaA,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park,72,rock,0.697,0.84,9,-4.602,0,0.054,0.106,0,0.381,0.452,128.034,211413,4
1f2V8U1BiWaC9aJWmpOARe,By The Way,Red Hot Chili Peppers,73,rock,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,216933,4
22tceep2vzeOKKX1jIjiLi,I Still Haven't Found What I'm Looking For,U2,66,rock,0.565,0.786,1,-9.377,1,0.0371,0.0181,0.00226,0.0829,0.627,100.861,277477,4
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,79,rock,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,4
7kzKAuUzOITUauHAhoMoxA,Last Nite,The Strokes,73,rock,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051,4
0kUBk3PnCat4oPvTlNsStp,One,Metallica,72,rock,0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,447053,3
2bfGNzdiRa1jXZRdfssSzR,Dirty Harry,Gorillaz,68,rock,0.625,0.877,10,-7.176,0,0.162,0.0315,0.0811,0.381,0.865,192.296,230426,4
3twNvmDtFQtAd5gMKedhLD,Somebody Told Me,The Killers,75,rock,0.502,0.972,10,-3.96,0,0.0793,0.000068,0.000702,0.0627,0.729,138.019,197280,4
2tyW1uBUnYMKAFEfKDKi9B,Livin' On A Prayer,Bon Jovi,76,rock,0.559,0.687,0,-10.912,1,0.0311,0.0591,0.000036,0.0896,0.854,122.666,250307,4
3HRQtRUYnnuZY7fE900XtJ,Don't Stop Believin',Journey,74,rock,0.495,0.781,4,-8.109,1,0.0413,0.254,0,0.381,0.473,119.206,248200,4
7zE4YHQa4c2XqcKfBKvQgD,Lazy Boy,Franz Ferdinand,60,rock,0.61,0.853,0,-6.008,1,0.184,0.0157,0.00004,0.182,0.601,118.283,179520,4
7xyYsOvq5Ec3P4fr6mM9fD,Hysteria,Muse,69,rock,0.412,0.92,9,-4.852,0,0.0575,0.000456,0.0026,0.11,0.455,93.162,227440,4
3vCHmbyOgc6pgwLUWfU4pF,Somebody To Love - Remastered 2011,Queen,70,rock,0.461,0.69,8,-6.958,1,0.0611,0.169,0.000001,0.113,0.353,110.915,296480,3
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remastered Edition,Fleetwood Mac,75,rock,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613,4
3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,Arctic Monkeys,74,rock,0.535,0.948,6,-4.19,0,0.0356,0.00225,0,0.376,0.778,103.183,173680,4
0TI8TP4FitVPoEHPTySx48,Iron Man - 2009 Remastered Version,Black Sabbath,72,rock,0.336,0.795,6,-10.845,0,0.0897,0.00361,0.00143,0.0621,0.417,155.271,353613,4
1jH2IzZ7JnixFoGG6XSnpf,Rollin' (Air Raid Vehicle),Limp Bizkit,72,rock,0.604,0.931,9,-3.326,1,0.175,0.00516,0,0.271,0.682,96.249,213760,4
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),Green Day,78,rock,0.475,0.432,7,-7.844,1,0.0302,0.183,0,0.161,0.648,94.605,153467,4
2JO3HwMRPeya8bXbtbyPcf,Love Will Tear Us Apart,Joy Division,72,rock,0.443,0.956,2,-6.198,1,0.0511,0.000052,0.5175,0.135,0.909,146.754,206867,4
7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,71,rock,0.456,0.863,3,-3.551,1,0.0894,0.133,0.0545,0.0553,0.532,135.966,301227,4
18GiV1BaXzPVYpp9rmOg0E,Blowin' In the Wind,Bob Dylan,68,rock,0.38,0.0993,2,-20.567,1,0.0509,0.914,0.000023,0.0605,0.44,174.874,165427,4
52pWggDlN5mVeX111i06PP,One Thing Left to Try,MGMT,63,rock,0.576,0.94,8,-4.541,1,0.0445,0.00678,0.00066,0.308,0.667,128.017,260347,4
6W3dke02Sr5Xi7nUVDOSdZ,Red Flag Day,U2,62,rock,0.633,0.736,10,-6.846,1,0.0355,0.0124,0,0.0382,0.632,150.042,199707,4
4JNi40t7xR5bO3PWxRkiPN,Free Bird,Lynyrd Skynyrd,71,rock,0.279,0.852,7,-7.838,1,0.0511,0.0119,0.076,0.0624,0.438,117.418,447053,4
5jafMI8FLibnjkYTZ33m0c,High And Dry,Radiohead,73,rock,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,257480,4
1cTrWlx7OSaJf3pLpiYRRR,Kozmic Blues,Janis Joplin,60,rock,0.335,0.625,7,-8.206,1,0.0472,0.712,0.322,0.381,0.499,178.406,261875,3
0ZEhlT9v8CdOKu55zhYGv9,Don't Cry (Original),Guns N' Roses,70,rock,0.437,0.572,8,-8.648,0,0.0339,0.00191,0.00243,0.116,0.239,124.172,284800,4
1jq28NGw6wdtFKx8MBPy6C,Burn It To The Ground,Nickelback,73,rock,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,212347,4
1Vej0qeQ3ioKwpI6FUbRv1,Papercut,Linkin Park,74,rock,0.524,0.939,9,-3.994,1,0.113,0.00022,0,0.381,0.661,150.184,184867,4
4GKk1uNzpxIptBuaY97Dkj,Midnight,Coldplay,68,rock,0.548,0.475,1,-12.42,1,0.0355,0.615,0.5175,0.0944,0.0349,126.976,294667,4
0Pq0pa6k5m7D3mUG1nFQwi,Bad Blood,Ryan Adams,54,rock,0.397,0.619,11,-7.029,1,0.0361,0.002,0.0451,0.241,0.427,161.853,235120,4
1gBGDhwhekrKYy7gqULf0t,Howlin' For You,The Black Keys,65,rock,0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612,191800,4
5ztQHTm1YQqcTkQmgDEU4n,Mamma Mia,ABBA,67,rock,0.748,0.771,2,-7.01,1,0.0318,0.28,0.000333,0.381,0.782,137.543,215110,4
5y788ya4NvwhBznoDIcXwK,The Sounds of Silence - Acoustic Version,Simon & Garfunkel,67,rock,0.525,0.216,6,-13.551,1,0.0301,0.837,0,0.107,0.328,106.761,185413,4
3HWDWyIqWuLsTHECx9DvXF,Birds,Coldplay,69,rock,0.559,0.841,0,-5.584,1,0.0334,0.000315,0.45,0.0816,0.15,105.009,229093,4
4TOMI010Sd4ZAX4aZ5TS85,Perfect Day,Lou Reed,69,rock,0.4,0.267,10,-12.488,1,0.0323,0.744,0.00734,0.103,0.0872,144.799,225000,3
172u95XX2JxIfBZi1v0vKN,Banquet,Bloc Party,66,rock,0.576,0.935,10,-4.911,0,0.051,0.00013,0.017,0.0828,0.875,150.227,201360,4
6mib3N4E8PZHAGQ3xy7bho,Moonage Daydream - 2012 Remastered Version,David Bowie,71,rock,0.561,0.601,11,-11.209,0,0.0348,0.0407,0.000147,0.0585,0.752,144.477,279693,4
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,72,rock,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.5175,0.0698,0.486,108.9,170813,4
3G7tRC24Uh09Hmp1KZ7LQ2,I'm a Believer,The Monkees,72,rock,0.526,0.775,0,-6.05,1,0.0352,0.707,0.000021,0.217,0.962,80.106,167373,4
4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,MGMT,73,rock,0.438,0.94,2,-3.249,1,0.0452,0.000087,0.0777,0.3,0.421,100.99,261000,3
6pxWv6GV35VGmcPf5dh6CH,Proud Mary,Creedence Clearwater Revival,68,rock,0.699,0.641,2,-7.564,1,0.0289,0.13,0.000218,0.0601,0.728,120.745,187213,4
6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,Motörhead,74,rock,0.317,0.981,6,-7.102,1,0.174,0.00242,0.00677,0.0852,0.234,140.079,165907,4
4j6rSruR2yQO6dOkf0OXbU,School,Supertramp,61,rock,0.429,0.482,4,-14.495,0,0.0782,0.544,0.0484,0.0649,0.0537,91.054,335286,4
6xdLJrVj4vIXwhuG8TMopk,Crazy Little Thing Called Love - Remastered 2011,Queen,70,rock,0.599,0.761,0,-6.887,1,0.0421,0.713,0.000005,0.349,0.712,77.015,163373,4
4feXJ5IC3avXsVW9WNFSag,Rock N Roll Train,AC/DC,68,rock,0.547,0.931,2,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,261507,4
4UEo1b0wWrtHMC8bVqPiH8,Nightmare,Avenged Sevenfold,73,rock,0.554,0.949,2,-4.928,1,0.0787,0.000318,0.0001,0.2,0.233,129.984,374453,4
3X7abqSXC4xrxuC1ykpWcY,Livin' On A Prayer,Bon Jovi,64,rock,0.522,0.882,0,-3.216,1,0.0359,0.0599,0.00021,0.33,0.815,122.541,250627,4
6i56nPbOOe3hEeUku2Wnpx,Love Is Bigger Than Anything In Its Way,U2,62,rock,0.486,0.624,4,-8.919,1,0.0266,0.062,0.000286,0.0775,0.131,88.959,240600,4
0fokoG1PTmfQr6HrBoKzo1,When You're Small,MGMT,62,rock,0.465,0.465,2,-7.792,1,0.0276,0.612,0.00639,0.223,0.242,140.001,210880,4
5kBZR12AntJUTo9UeAsKqP,The Winner Takes It All,ABBA,67,rock,0.458,0.794,6,-6.751,1,0.0376,0.541,0.00105,0.101,0.505,126.951,294720,4
0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,Arctic Monkeys,73,rock,0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014,193030,4
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,77,rock,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640,3
4zayzMR8cSem2Wo85qYyzi,Me and Michael,MGMT,60,rock,0.629,0.841,9,-4.59,1,0.0267,0.0274,0.0025,0.255,0.7,111.986,288840,4
40dJCw4xU6Bd5ie9rfagNo,Everybody Wants To Rule The World,Tears For Fears,75,rock,0.637,0.811,7,-11.345,1,0.0583,0.363,0.00451,0.107,0.552,112.053,251480,4
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,Jefferson Airplane,72,rock,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640,4
1s2oewEkFG9eF9Mq7MyvCV,Hand It Over,MGMT,62,rock,0.378,0.614,1,-8.941,0,0.0387,0.706,0.00766,0.129,0.481,175.926,253360,4
0a4agFmqHXxcZl1nho1BxM,Heart Of Glass,Blondie,70,rock,0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,275733,4
1e0hllQ23AG0QGFgezgLOq,Yesterday - Remastered,The Beatles,70,rock,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,125667,4
0w4ZwKHHEkXtvHMNUjFPdB,Crawling - One More Light Live,Linkin Park,66,rock,0.289,0.303,1,-12.032,1,0.0382,0.832,0,0.381,0.208,146.651,209493,1
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remastered Edition,Fleetwood Mac,78,rock,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,270213,4
4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,Jefferson Airplane,69,rock,0.504,0.578,4,-9.302,1,0.031,0.408,0,0.321,0.654,132.411,174840,4
5xC8uOesnn0udeXAYlAnoY,Alright,Supergrass,71,rock,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,180880,4
2nvC4i2aMo4CzRjRflysah,In My Place,Coldplay,71,rock,0.425,0.587,9,-5.453,1,0.0278,0.0565,0.000005,0.298,0.194,144.642,226680,4
4J4gApJKSC0himDViFotdy,While My Guitar Gently Weeps - Remastered,The Beatles,68,rock,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115,285000,4
3x2GC8ebjIpE3iCZmDjFFs,Finally,Franz Ferdinand,59,rock,0.623,0.822,7,-4.93,1,0.0313,0.000163,0,0.381,0.314,110.774,189907,4
20CNpCKq1oTdvekXaboyeq,Friday I'm In Love,The Cure,72,rock,0.526,0.763,0,-12.663,0,0.0341,0.00126,0.000068,0.359,0.514,136.205,215160,4
3G5rvrmiLhJ2rDVOxfK3zl,Entre Deux Mondes,Phil Collins,43,rock,0.658,0.666,1,-11.059,1,0.0681,0.181,0.003,0.035,0.419,109.97,200187,4
2EC9IJj7g0mN1Q5VrZkiYY,Rebel Rebel - 2016 Remastered Version,David Bowie,73,rock,0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,274747,4
39qYD4J4BKvZMQgxfXl5bv,Eye In The Sky,The Alan Parsons Project,66,rock,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,276280,4
6GUdy8ZrOdnBBLrxTU0mA5,When You Die,MGMT,69,rock,0.645,0.938,11,-4.557,0,0.0391,0.0946,0.0226,0.159,0.495,140.886,263880,4
2gscB6kDOmrv1P6qs2KXE3,Wait And Bleed,Slipknot,71,rock,0.382,0.996,7,-4.119,1,0.104,0.00208,0,0.381,0.327,93.345,147840,4
0QwZfbw26QeUoIy82Z2jYp,Good Times Bad Times,Led Zeppelin,72,rock,0.476,0.717,9,-9.192,1,0.0949,0.0382,0.000076,0.0818,0.753,93.584,166267,4
2pxAohyJptQWTQ5ZRWYijN,The Trooper - 1998 Remastered Version,Iron Maiden,71,rock,0.286,0.856,4,-6.777,0,0.0585,0.0238,0.0542,0.381,0.696,162.12,250973,4
1uAijvF18ShAjV3TrPbZkB,The Blackout,U2,61,rock,0.625,0.53,9,-9.124,0,0.035,0.0399,0.00344,0.0877,0.256,120.045,285933,4
4A95W8Z7DGEFvD2j7pmtUB,You’re The Best Thing About Me - U2 Vs. Kygo,U2,60,rock,0.773,0.629,2,-7.247,1,0.0937,0.00544,0,0.0744,0.696,117.029,257676,4
1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me),Thirty Seconds To Mars,71,rock,0.309,0.912,4,-3.881,0,0.0646,0.0014,0.000271,0.381,0.302,183.035,231533,3
27wbXcZKmqNV85Iz0SIJpI,Highway Tune,Greta Van Fleet,63,rock,0.581,0.957,4,-2.989,1,0.0549,0.0114,0.157,0.271,0.517,123.972,180640,4
1KXrIYY9fvjI0wN4gc4BVN,Behind Blue Eyes,Limp Bizkit,70,rock,0.589,0.484,7,-6.622,1,0.0266,0.489,0,0.113,0.0927,120.258,269973,4
3MODES4TNtygekLl146Dxd,Ramble On,Led Zeppelin,73,rock,0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,263333,4
1jcPcDu2YawPfLhwjYnqK2,"Everybody's Talkin' - From ""Midnight Cowboy""",Harry Nilsson,61,rock,0.438,0.349,4,-15.569,1,0.038,0.338,0.000057,0.381,0.683,124.984,163587,4
0HLQBvIEEdJhdl8jd2Pt1E,I Just Called To Say I Love You - Single Version,Stevie Wonder,59,rock,0.742,0.542,1,-9.147,1,0.0235,0.241,0.000004,0.0836,0.644,113.552,261773,4
4rBgm0zIGwwAhuUibPehy2,Send Me An Angel,Scorpions,65,rock,0.231,0.43,1,-11.601,1,0.0301,0.448,0.00141,0.229,0.155,104.668,273200,4
24NwBd5vZ2CK8VOQVnqdxr,Sweet Emotion,Aerosmith,74,rock,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,274133,4
1060gzllf4b0UETAXisR5l,Lights Out,Royal Blood,69,rock,0.264,0.886,0,-4.342,1,0.0662,0.000123,0.000211,0.0982,0.51,89.979,236557,4
52UWtKlYjZO3dHoRlWuz9S,Thunderstruck,AC/DC,69,rock,0.493,0.892,4,-5.601,1,0.0352,0.000128,0.0218,0.207,0.23,133.479,292413,4
0P0oXVckXBwxgzDtQ4jpuM,The Academy Award,Franz Ferdinand,58,rock,0.489,0.512,1,-7.842,1,0.0438,0.294,0.000002,0.182,0.126,119.499,254013,4
1it4H1DWwzacpa6lxedYs0,Hand It Over,MGMT,68,rock,0.378,0.614,1,-8.941,0,0.0387,0.706,0.00766,0.129,0.481,175.926,253360,4
5l91KHr9uF8wdSdtRoZba8,Wicked Game - Remastered,Chris Isaak,66,rock,0.664,0.553,9,-7.723,1,0.0264,0.743,0.00978,0.0838,0.287,112.52,286880,4
3dxiWIBVJRlqh9xk144rf4,Breaking The Habit,Linkin Park,67,rock,0.579,0.849,4,-5.218,0,0.0303,0.108,0,0.0909,0.581,100.021,196907,4
7clUVcSOtkNWa58Gw5RfD4,Speed Of Sound,Coldplay,70,rock,0.523,0.898,11,-6.765,0,0.0567,0.00491,0.0345,0.0746,0.355,123.085,287907,4
1ZA8L9IOkRhmmz4nPXXx7h,Hotel California - Remastered,Eagles,63,rock,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4
7JhTr0G0gr3ESY3B9uqPi4,Dig Down,Muse,68,rock,0.325,0.403,0,-7.462,1,0.0625,0.0638,0.000151,0.13,0.232,190.447,228575,3
7fJFDK6XjYsXcMKNHESbot,Fun (feat. Tove Lo),Coldplay,68,rock,0.484,0.735,0,-5.125,1,0.0354,0.271,0.000007,0.0853,0.217,134.028,267533,4
6LBfozDVA7crIeuaPAVVlE,You'll Be In My Heart,Phil Collins,74,rock,0.568,0.746,8,-6.582,1,0.0293,0.0549,0.000004,0.0966,0.626,96.626,258147,4
045sp2JToyTaaKyXkGejPy,Fake Plastic Trees,Radiohead,71,rock,0.454,0.229,2,-12.592,1,0.0297,0.167,0.102,0.202,0.134,73.552,290707,4
0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,AC/DC,71,rock,0.457,0.904,2,-5.303,1,0.0747,0.000239,0.0879,0.381,0.48,141.038,317427,4
3CYHOTfPNoiW8DAIBuvMsh,Ordinary Love - Extraordinary Mix,U2,60,rock,0.621,0.619,11,-10.278,1,0.0305,0.0216,0.00004,0.071,0.363,124.995,227173,4
3upKeTIso3eNrfHBF5DwTl,Lois Lane,Franz Ferdinand,58,rock,0.694,0.486,0,-7.188,1,0.135,0.00288,0.00113,0.0779,0.656,128.813,214120,4
1kBzKgtm127gi8eSBpZEp1,Stand By Me,Oasis,62,rock,0.226,0.848,7,-2.62,1,0.0421,0.0145,0,0.152,0.372,170.009,356627,4
6XGddj522FQRHXEhBtjiJu,Strobelite (feat. Peven Everett),Gorillaz,66,rock,0.64,0.864,4,-4.909,0,0.0869,0.0409,0.000002,0.136,0.497,105.107,272667,4
1LbwMX3159t6QxG3u7DRWe,I Only Lie When I Love You,Royal Blood,70,rock,0.65,0.886,11,-4.821,1,0.0483,0.00111,0.000129,0.334,0.88,124.013,169720,4
3bYCGWnZdLQjndiKogqA3G,Summer Of '69,Bryan Adams,74,rock,0.507,0.843,2,-6.137,1,0.0379,0.0191,0,0.08,0.704,139.136,216053,4
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,74,rock,0.701,0.943,4,-2.986,1,0.0456,0.0747,0,0.381,0.791,128.992,197707,4
70tBw295bLL8B13Jg3SNUs,Charley's Girl,Lou Reed,56,rock,0.748,0.831,9,-6.583,1,0.0613,0.126,0.126,0.0483,0.848,86.781,159093,4
6HJujxcjMmVZhd8z5EpPri,Where Did You Sleep Last Night,Nirvana,66,rock,0.559,0.565,3,-8.534,1,0.0498,0.668,0.000315,0.272,0.344,108.241,308307,3
2a8pQLSuhloP8ywoy5Or5i,About A Girl,Nirvana,63,rock,0.614,0.768,3,-9.169,0,0.0756,0.152,0.00002,0.381,0.613,121.009,217199,4
0FMjqbY3aWo1QDbo3GwXib,Always In My Head,Coldplay,68,rock,0.499,0.502,5,-9.307,1,0.0254,0.0128,0.5175,0.068,0.0397,97.544,216627,3
5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,72,rock,0.413,0.725,3,-5.787,0,0.0324,0.369,0.000022,0.0905,0.44,124.618,429760,4
2b9lp5A6CqSzwOrBfAFhof,Crazy Train - Remastered,Ozzy Osbourne,75,rock,0.453,0.906,9,-4.001,1,0.115,0.361,0.000569,0.26,0.473,137.575,296200,4
4npgZHPUKjWn6ipv6wl66Q,More Than Words,Extreme,70,rock,0.623,0.127,6,-14.935,1,0.0306,0.452,0,0.114,0.237,91.625,333996,4
4UDHAkOfY2WKh6lw0oN7lN,Huck And Jim,Franz Ferdinand,58,rock,0.399,0.661,2,-5.356,1,0.05,0.00642,0.00112,0.171,0.127,106.967,215147,4
39JTnLKdC1sa3pQ4JYz5fb,The Showman (Little More Better),U2,60,rock,0.662,0.738,7,-8.201,1,0.0354,0.0286,0,0.296,0.857,132.045,203787,4
35zrlBOjpfDPMcZzglWOuV,Thought Contagion,Muse,0,rock,0.477,0.747,5,-4.449,1,0.0382,0.00057,0.000054,0.0885,0.339,140.013,206098,4
1XDgeeNIbwXobo7EkcLa2u,Give A Little Bit,Supertramp,67,rock,0.533,0.822,2,-5.419,1,0.0474,0.0637,0.00795,0.259,0.463,91.353,248173,4
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,75,rock,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4
